Артикул	Наименование как в прайсе	Артикул раковины	Раковина	Компания	Бренд	Серия	Модель	Цена закупочная (без единиц измерения)	Единицы закупочной цены	Рекомендованная розничная цена (без единиц измерения)	Единицы рекомендованной розничной цены	Ширина, см	Глубина, см	Высота, см	Размер (ширина), см	Вес, кг	Ширина упаковки, м	Глубина упаковки, м	Высота упаковки, м	Материал упаковки	Количество коробок, шт	Масса, кг	Объем, м3	Материал корпуса*	Покрытие корпуса*	Материал фасада*	Покрытие фасада*	Монтаж	Система хранения*	Гарантия	Страна	Описание	Фото 1	Фото 2	Фото 3	Фото 4	Фото 5	Фото 6	Фото 7	Фото 8	Фото 9	Фото 10	Фото 11	Фото 12	Фото 13	Фото 14	Фото 15	Фото 16	Цвет			ЛС-000010051	ПШ "Альба 600*1000*600*240" Люкс Белый			ООО СантехСлон	Style Line	Альба	Альба	9841	руб	15254	руб	60,0	24,0	100,0	60,0	14,0	  0,61   	  0,26   	  1,01   	картон	1	  14,6   	  0,160   	МДФ	Пленка ПВХ	МДФ	Пленка ПВХ	подвесной	полочки	1 год	Россия		http://foto.santehslon.msk.ru/foto800/alba/alba_psh600.jpg	http://foto.santehslon.msk.ru/foto800/alba/alba_psh600_1.jpg	http://foto.santehslon.msk.ru/foto800/alba/alba_psh600.pdf	http://foto.santehslon.msk.ru/foto800/alba/alba_psh600_2.jpg													Белый
ЛС-00000035	Тумба с раковиной Style Line Жасмин 65 (3 ящ.) под умывальник Стелла 65	ЛС-00000153	Умывальник Стелла 65	ООО СантехСлон	Style Line	Жасмин	Жасмин 65	9475	руб	14520	руб	61,2	33,3	85,0	65,0	19,5	  0,63   	  0,35   	  0,87   	картон	2	  19,5   	  0,194   	ДСП	ламинация	МДФ	пленка	напольный	с дверками	1 год	Россия		http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_stella65-3.jpg	http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_stella65-3_otkrytaja.jpg															Белый			
ЛС-00000036	Тумба с раковиной Style Line Жасмин 70 (3 ящ.) под умывальник Балтика 70	ЛС-00000149	Умывальник Балтика 70	ООО СантехСлон	Style Line	Жасмин	Жасмин 70	9012	руб	13485	руб	66,5	31,8	85,0	70,0	21,7	  0,69   	  0,34   	  0,87   	картон	2	  21,7   	  0,201   	ДСП	ламинация	МДФ	пленка	напольный	с дверками	1 год	Россия		http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_baltika70-3.jpg	http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_baltika70-3_otkrytaja.jpg															Белый			
ЛС-00000038	Тумба с раковиной Style Line Жасмин 80 (2 ящ.) под умывальник Эльбрус 80	ЛС-00000151	Умывальник Эльбрус 80	ООО СантехСлон	Style Line	Жасмин	Жасмин 80	12435	руб	19024	руб	77,5	33,8	85,0	80,0	25,2	  0,80   	  0,36   	  0,87   	картон	2	  25,2   	  0,248   	ДСП	ламинация	МДФ	пленка	напольный	с дверками	1 год	Россия		http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_elbrus80_.jpg	http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_elbrus80_otkrytaja.jpg															Белый			
ЛС-00000039	Зеркальный шкаф Style Line Жасмин 55/С			ООО СантехСлон	Style Line	Жасмин	Жасмин 55	4550	руб	7052	руб	55,0	16,0	83,0	55,0	15,5	  0,57   	  0,18   	  0,85   	картон	1	  15,5   	  0,087   	ДСП	ламинация	МДФ	пленка	подвесной	с дверками	1 год	Россия		zhasmin_zsh_550s.jpg	zhasmin_zsh_550s_otkrytyĭ.jpg															Белый			
ЛС-00000040	Зеркальный шкаф Style Line Жасмин 60/С			ООО СантехСлон	Style Line	Жасмин	Жасмин 60	4849	руб	7517	руб	60,0	16,0	83,0	60,0	16,7	  0,62   	  0,18   	  0,85   	картон	1	  16,7   	  0,095   	ДСП	ламинация	МДФ	пленка	подвесной	с дверками	1 год	Россия		zhasmin_zsh_600s.jpg	zhasmin_zsh_600s_otkrytyĭ.jpg															Белый			
ЛС-00000041	Зеркальный шкаф Style Line Жасмин 65/С			ООО СантехСлон	Style Line	Жасмин	Жасмин 65	5149	руб	7981	руб	65,0	16,0	83,0	65,0	17,7	  0,67   	  0,18   	  0,85   	картон	1	  17,7   	  0,103   	ДСП	ламинация	МДФ	пленка	подвесной	с дверками	1 год	Россия		zhasmin_zsh_650s.jpg	zhasmin_zsh_650s_otkrytyĭ.jpg															Белый			
ЛС-00000042	Зеркальный шкаф Style Line Жасмин 70/С			ООО СантехСлон	Style Line	Жасмин	Жасмин 70	5340	руб	8279	руб	70,0	16,0	83,0	70,0	18,9	  0,72   	  0,18   	  0,85   	картон	1	  18,9   	  0,110   	ДСП	ламинация	МДФ	пленка	подвесной	с дверками	1 год	Россия		zhasmin_zsh_700s.jpg	zhasmin_zsh_700s_otkrytyĭ.jpg															Белый			
ЛС-00000044	Зеркальный шкаф Style Line Жасмин 80/С			ООО СантехСлон	Style Line	Жасмин	Жасмин 80	5834	руб	9041	руб	80,0	16,0	83,0	80,0	21,4	  0,82   	  0,18   	  0,85   	картон	1	  21,4   	  0,125   	ДСП	ламинация	МДФ	пленка	подвесной	с дверками	1 год	Россия		zhasmin_zsh800s.jpg	zhasmin_zsh800s_otkrytyĭ.jpg															Белый			
ЛС-00000045	Колонна Style Line Жасмин 36			ООО СантехСлон	Style Line	Жасмин	Жасмин	7400	руб	11474	руб	36,0	30,0	191,0	36,0	32,6	  0,38   	  0,32   	  1,93   	картон	1	  32,6   	  0,235   	ДСП	ламинация	МДФ	пленка	напольный	с ящиками	1 год	Россия		zhasmin_kolonna360-2.jpg	zhasmin_kolonna360-2_otkrytaja.jpg															Белый			
ЛС-00000309	Колонна Style Line Жасмин-2 36 подвесная Люкс белый			ООО СантехСлон	Style Line	Жасмин	Жасмин	6540	руб	10135	руб	36,0	31,3	113,0	36,0	22,1	  0,38   	  0,33   	  1,15   	картон	1	  22,1   	  0,146   	МДФ	пленка	МДФ	пленка	подвесной	с ящиками	1 год	Россия		kolonna_zhasmin-2_.jpg	kolonna_zhasmin-2_otkrytaja.jpg															Белый			
ЛС-00000334	Подвесной шкаф Style Line Жасмин 60			ООО СантехСлон	Style Line	Жасмин	Жасмин 60	5219	руб	8090	руб	60,0	24,0	80,0	60,0	17,5	  0,62   	  0,26   	  0,82   	картон	1	  18,7   	  0,132   	ДСП	ламинация	МДФ	пленка	подвесной	с ящиками	1 год	Россия		http://foto.santehslon.msk.ru/foto800/zhasmin-600/zhasmin_psh600.jpg	http://foto.santehslon.msk.ru/foto800/zhasmin-600/zhasmin_psh600_otkrytyй.jpg															Белый			
ЛС-00000335	Комод Style Line Жасмин 60 (1 ящик)			ООО СантехСлон	Style Line	Жасмин	Жасмин 60	5904	руб	9151	руб	60,0	30,3	84,0	60,0	18,0	  0,62   	  0,32   	  0,86   	картон	1	  18,0   	  0,172   	ДСП	ламинация	МДФ	пленка	напольный	с ящиками	1 год	Россия		http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_komod600-1.jpg	http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_komod600-1_otkrytyĭ.jpg															Белый			
ЛС-00000527	Тумба "Жасмин 82" (3 ящ.) с корзиной, Коралл 82, правая	ЛС-00000164	Умывальник Коралл 82, правая	ООО СантехСлон	Style Line	Жасмин	Жасмин 80	12335	руб	18898	руб	80,0	38,0	85,0	80,0	27,5	  0,82   	  0,40   	  0,86   	картон	2	  25,5   	  0,282   	ДСП	ламинация	МДФ	пленка	напольный	с ящиками	1 год	Россия		http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_korall82_s-korzinoĭ.jpg	http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_korall82_s-korzinoĭ_otkrytaja.jpg															Белый			
ЛС-00000526	Тумба "Жасмин 82" (3 ящ.) с корзиной, Коралл 82, левая 	ЛС-00000163	Умывальник Коралл 82, левая	ООО СантехСлон	Style Line	Жасмин	Жасмин 80	12335	руб	18898	руб	80,0	38,0	85,0	80,0	27,5	  0,82   	  0,40   	  0,86   	картон	2	  25,5   	  0,282   	ДСП	ламинация	МДФ	пленка	напольный	с ящиками	1 год	Россия		http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_korall82_levaja_1.jpg	http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_korall82_levaja_korzina.jpg	http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_korall82_levaja_otkrytyĭ2.jpg														Белый			
ЛС-00000585	Тумба "Жасмин 100" (3 ящ.) под умывальник Эльбрус 100	ЛС-00000171	Умывальник Эльбрус 100	ООО СантехСлон	Style Line	Жасмин	Жасмин 100	12654	руб	19355	руб	96,0	33.5	85,0	96,0	29,1	  1,00   	  0,36   	  0,90   	картон	2	  30,0   	  0,324   	ДСП	ламинация	МДФ	пленка	напольный	с ящиками	1 год	Россия		http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_elbrus100-3.jpg	http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_elbrus100-3_.jpg	http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_elbrus100-3_otkrytaja.jpg														Белый			
ЛС-00000586	Зеркальный шкаф "Жасмин 1000/С"			ООО СантехСлон	Style Line	Жасмин	Жасмин 100	6473	руб	10032	руб	100,0	16,0	83,0	1000,0	24,3	  1,00   	  0,20   	  0,88   	картон	1	  24,8   	  0,176   	ДСП	ламинация	МДФ	пленка	подвесной	с дверками	1 год	Россия		http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_1000s.jpg	http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_1000s_otkrytyĭ.jpg															Белый			
ЛС-00000645	Тумба "Жасмин 60" (1 ящ.) с корзиной, Космос/Даллас 120, Люкс PLUS	СС-00000367	Умывальник Даллас 1200*480, левый/правый	ООО СантехСлон	Style Line	Жасмин	Жасмин 60	17025	руб	25010	руб	58,0	48,3	82,0	60,0	17,0	  0,61   	  0,49   	  0,83   	картон	1	  17,5   	  0,248   	МДФ	пленка	МДФ	глянцевое	напольный	Ящик/Корзина	1 год	Россия		http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_kosmos1200_korzina.jpg	http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_kosmos1200_korzina_otkrytaja-2.jpg	http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_kosmos1200_korzina_otkrytaja.jpg														Белый			
ЛС-00000644	Тумба "Жасмин 60" (3 ящ.), Космос/Даллас 120, Люкс PLUS	СС-00000367	Умывальник Даллас 1200*480, левый/правый	ООО СантехСлон	Style Line	Жасмин	Жасмин 60	17642	руб	25964	руб	58,0	48,3	82,0	60,0	20,0	  0,61   	  0,49   	  0,83   	картон	1	  20,5   	  0,248   	МДФ	пленка	МДФ	глянцевое	Напольный	Ящики	1 год	Россия		http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_kosmos1200-3.jpg	http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_kosmos1200-3_frontalno_komplekt_s-kolonnoĭ.jpg															Белый			
ЛС-00000643	ПШ "Жасмин 500", Люкс			ООО СантехСлон	Style Line	Жасмин	Жасмин 50	4400	руб	6820	руб	50,0	16,0	70,0	50,0	16,0	  0,51   	  0,17   	  0,71   	картон	1	  16,5   	  0,062   	МДФ	пленка	МДФ	глянцевое	Подвесной	Дверцы	1 год	Россия		http://foto.santehslon.msk.ru/foto800/zhasmin/zhasmin_psh500h700h160.jpg																Белый			
ЛС-000010037	Тумба с раковитиной подвесная "Жасмин 2" (2 ящ.), Комо 80, Люкс белая, PLUS	ЛС-00000156	Умывальник СОМО 80	ООО СантехСлон	Style Line	Жасмин 2	Жасмин 2 80	15025	руб	23053	руб	76,5	43,5	58,0	80,0	27,0	  0,78   	  0,45   	  0,59   	картон	2	  28,3   	  0,207   	МДФ	пленка	МДФ	пленка	подвесной	с ящиками	1 год	Россия		https://yadi.sk/d/mpH8LQSN3Ei7C8/%D0%A4%D0%BE%D1%82%D0%BE%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9/%D0%96%D0%B0%D1%81%D0%BC%D0%B8%D0%BD-2/%D0%B6%D0%B0%D1%81%D0%BC%D0%B8%D0%BD-2_como80.jpg	https://yadi.sk/d/mpH8LQSN3Ei7C8/%D0%A4%D0%BE%D1%82%D0%BE%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9/%D0%96%D0%B0%D1%81%D0%BC%D0%B8%D0%BD-2/%D0%B6%D0%B0%D1%81%D0%BC%D0%B8%D0%BD-2_como80_1.jpg	https://yadi.sk/d/mpH8LQSN3Ei7C8/%D0%A4%D0%BE%D1%82%D0%BE%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9/%D0%96%D0%B0%D1%81%D0%BC%D0%B8%D0%BD-2/%D0%B6%D0%B0%D1%81%D0%BC%D0%B8%D0%BD-2_como80_2.jpg	https://yadi.sk/d/mpH8LQSN3Ei7C8/%D0%98%D0%BD%D1%82%D0%B5%D1%80%D1%8C%D0%B5%D1%80%D1%8B/%D0%B6%D0%B0%D1%81%D0%BC%D0%B8%D0%BD-2_%D0%BA%D0%BE%D0%BC%D0%BE80.jpg													Белый			
ЛС-00000728	Тумба с раковиной Style Line подвесная Жасмин 2 (2 ящ.), Комо 60, Люкс белая, PLUS	ЛС-00000155	Умывальник СОМО 60	ООО СантехСлон	Style Line	Жасмин 2	Жасмин 2 60	11679	руб	18247	руб	57,0	43,5	58,0	60,0	24,1	  0,59   	  0,46   	  0,60   	картон	2	  24,1   	  0,161   	МДФ	пленка	МДФ	пленка	подвесной	с ящиками	1 год	Россия		http://foto.santehslon.msk.ru/foto800/zhasmin-2/zhasmin-2_next60.jpg	http://foto.santehslon.msk.ru/foto800/zhasmin-2/zhasmin-2_next60_otkrytaja.jpg															Белый			
ЛС-000010039	Тумба с раковиной подвесная "Жасмин 2" (2 ящ.), Комо 50, Люкс белая, PLUS	ЛС-00000154	Умывальник СОМО 50	ООО СантехСлон	Style Line	Жасмин 2	Жасмин 2 50	10943	руб	16820	руб	46,5	38,0	58,0	50,0	14,0	  0,48   	  0,39   	  0,59   	картон	2	  24,7   	  0,110   	МДФ	пленка	МДФ	пленка	подвесной	с ящиками	1 год	Россия		https://yadi.sk/d/mpH8LQSN3Ei7C8/%D0%A4%D0%BE%D1%82%D0%BE%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9/%D0%96%D0%B0%D1%81%D0%BC%D0%B8%D0%BD-2/%D0%B6%D0%B0%D1%81%D0%BC%D0%B8%D0%BD-2_como80.jpg	https://yadi.sk/d/mpH8LQSN3Ei7C8/%D0%A4%D0%BE%D1%82%D0%BE%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9/%D0%96%D0%B0%D1%81%D0%BC%D0%B8%D0%BD-2/%D0%B6%D0%B0%D1%81%D0%BC%D0%B8%D0%BD-2_como80_1.jpg															Белый			
ЛС-000010038	Зеркальный шкаф "Жасмин 2 500/С", Люкс белый			ООО СантехСлон	Style Line	Жасмин 2	Жасмин 2 50	5861	руб	9085	руб	50,0	23,5	72,0	50,0	18,0	  0,51   	  0,25   	  0,73   	картон	1	  18,5   	  0,093   	МДФ	Пленка	МДФ	зеркало	подвесной	с дверками	1 год	Россия		https://yadi.sk/d/mpH8LQSN3Ei7C8/%D0%A4%D0%BE%D1%82%D0%BE%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9/%D0%96%D0%B0%D1%81%D0%BC%D0%B8%D0%BD-2/%D0%B6%D0%B0%D1%81%D0%BC%D0%B8%D0%BD-2_%D0%B7%D1%88_500C.jpg	https://yadi.sk/d/mpH8LQSN3Ei7C8/%D0%A4%D0%BE%D1%82%D0%BE%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D0%B9/%D0%96%D0%B0%D1%81%D0%BC%D0%B8%D0%BD-2/%D0%B6%D0%B0%D1%81%D0%BC%D0%B8%D0%BD-2_%D0%B7%D1%88_500C_1.jpg	https://yadi.sk/d/mpH8LQSN3Ei7C8/%D0%98%D0%BD%D1%82%D0%B5%D1%80%D1%8C%D0%B5%D1%80%D1%8B/%D0%B6%D0%B0%D1%81%D0%BC%D0%B8%D0%BD-2_%D0%BA%D0%BE%D0%BC%D0%BE50.jpg														Белый			
ЛС-00000216	Зеркальный шкаф Style Line Жасмин 2 60/С, Люкс белый			ООО СантехСлон	Style Line	Жасмин 2	Жасмин 2 60	6164	руб	9553	руб	60,0	23,4	71,8	60,0	20,1	  0,62   	  0,25   	  0,74   	картон	1	  20,1   	  0,116   	МДФ	Пленка	МДФ	зеркало	подвесной	с дверками	1 год	Россия		zhasmin-2_zsh_600s.jpg	zhasmin-2_zsh_600s_otkrytyĭ.jpg															Белый			
ЛС-000010036	Зеркальный шкаф "Жасмин 2 800/С", Люкс белый			ООО СантехСлон	Style Line	Жасмин 2	Жасмин 2 80	8123	руб	12592	руб	80,0	23,5	72,0	80,0	27,0	  0,81   	  0,25   	  0,73   	картон	1	  27,5   	  0,148   	МДФ	пленка	МДФ	зеркало	подвесной	с дверками	1 год	Россия																		Белый			
ЛС-00000577	Тумба подвесная "Жасмин 2 60" (2 ящ.), Космос 120, Люкс белая, PLUS	СС-00000367	Умывальник Даллас 1200*480, левый/правый	ООО СантехСлон	Style Line	Жасмин 2	Жасмин 2 60	18059	руб	26611	руб	58,0	48,3	58,0	58,0	17,0	  0,60   	  0,50   	  0,60   	картон	1	  17,5   	  0,180   	МДФ	пленка	МДФ	пленка	подвесной	с ящиками	1 год	Россия		http://foto.santehslon.msk.ru/foto800/zhasmin-2-120/zhasmin-2_dallas1200.jpg	http://foto.santehslon.msk.ru/foto800/zhasmin-2-120/zhasmin-2_dallas1200_jaschik.jpg	http://foto.santehslon.msk.ru/foto800/zhasmin-2-120/zhasmin-2_dallas1200_mashinka.jpg	http://foto.santehslon.msk.ru/foto800/zhasmin-2-120/zhasmin-2_dallas1200_t+z.jpg													Белый			
ЛС-00000392	Зеркало "Инга 500/С"			ООО СантехСлон	Style Line	Инга	Инга 50	3185	руб	4937	руб	50,0	15,0	74,6	50,0	3,0	  0,52   	  0,17   	  0,76   	картон	1	  2,0   	  0,067   	ДСП	ламинация	зеркало	глянцевое	подвесной	с полками	1 год	Россия		zerkalo_inga500s.jpg	zerkalo_inga500s_01.jpg															Белый			
ЛС-00000642	Зеркало "Инга 700/С"			ООО СантехСлон	Style Line	Инга	Инга 70	3606	руб	5588	руб	70,0	15,0	74,6	70,0	4,0	  0,71   	  0,16   	  0,76   	картон	1	  4,5   	  0,086   	ЛДСП	Ламинат	Зеркало	глянцевое	Подвесной	полочка	1 год	Россия		http://foto.santehslon.msk.ru/foto800/eko/standart/novaja-papka/inga_700s.jpg																Белый			
ЛС-00000178	Тумба с раковиной Style Line Ирис 100 (3 ящ.) под умывальник Эльбрус 100	ЛС-00000171	Умывальник Эльбрус 100	ООО СантехСлон	Style Line	Ирис	Ирис 100	14202	руб	21756	руб	96,0	33,3	85,0	100,0	29,1	  0,98   	  0,35   	  0,87   	картон	2	  29,1   	  0,301   	ДСП	ламинация	МДФ	пленка	напольный	с дверками	1 год	Россия		http://foto.santehslon.msk.ru/foto800/iris/100/iris_elbrus100-3.jpg	http://foto.santehslon.msk.ru/foto800/iris/100/iris_elbrus100-3_.jpg	http://foto.santehslon.msk.ru/foto800/iris/100/iris_elbrus100-3_otkrytaja.jpg														Белый			
ЛС-00000015	Тумба с раковиной Style Line Ирис 55 под умывальник Уют 55	ЛС-00000135	Умывальник Уют 55	ООО СантехСлон	Style Line	Ирис	Ирис 55	6390	руб	9714	руб	49,5	30,3	85,0	55,0	14,1	  0,52   	  0,32   	  0,87   	картон	2	  14,1   	  0,145   	ДСП	ламинация	МДФ	пленка	напольный	с дверками	1 год	Россия		http://foto.santehslon.msk.ru/foto800/iris/55/iris_ujut55.jpg	http://foto.santehslon.msk.ru/foto800/iris/55/iris_ujut55_otkrytyĭ.jpg															Белый			
ЛС-00000016	Тумба с раковиной Style Line Ирис 65 (3 ящ.) под умывальник Стелла 65	ЛС-00000153	Умывальник Стелла 65	ООО СантехСлон	Style Line	Ирис	Ирис 65	10415	руб	15980	руб	61,2	33,3	85,0	65,0	21,0	  0,63   	  0,35   	  0,87   	картон	2	  21,0   	  0,194   	ДСП	ламинация	МДФ	пленка	напольный	с дверками	1 год	Россия		http://foto.santehslon.msk.ru/foto800/iris/65/iris_tumba_stella65-3.jpg	http://foto.santehslon.msk.ru/foto800/iris/65/iris_tumba_stella65-3_otkrytaja.jpg															Белый			
ЛС-00000017	Тумба с раковиной Style Line Ирис 75 (2 ящ.) под умывальник Байкал 75	ЛС-00000145	Умывальник Байкал 75	ООО СантехСлон	Style Line	Ирис	Ирис 75	12444	руб	19069	руб	71,0	31,8	85,0	75,0	23,4	  0,73   	  0,34   	  0,87   	картон	2	  23,4   	  0,215   	ДСП	ламинация	МДФ	пленка	напольный	с дверками	1 год	Россия		http://foto.santehslon.msk.ru/foto800/iris/75/iris_baĭkal75-2.jpg	http://foto.santehslon.msk.ru/foto800/iris/75/iris_baĭkal75-2_jaschik.jpg	http://foto.santehslon.msk.ru/foto800/iris/75/iris_baĭkal75-2_otkrytaja.jpg														Белый			
ЛС-00000175	Зеркальный шкаф Style Line Ирис 100/С			ООО СантехСлон	Style Line	Ирис	Ирис 100	6901	руб	10696	руб	100,0	16,0	83,0	100,0	24,3	  1,02   	  0,18   	  0,85   	картон	1	  24,3   	  0,156   	ДСП	ламинация	МДФ	пленка	подвесной	с дверками	1 год	Россия		iris_zsh1000s.jpg	iris_zsh1000s_otkrytyĭ.jpg															Белый			
ЛС-00000018	Зеркальный шкаф Style Line Ирис 55/С			ООО СантехСлон	Style Line	Ирис	Ирис 55	4784	руб	7416	руб	55,0	16,0	83,0	55,0	15,5	  0,57   	  0,18   	  0,85   	картон	1	  15,5   	  0,087   	ДСП	ламинация	МДФ	пленка	подвесной	с дверками	1 год	Россия		iris_zsh_550s.jpg	iris_zsh_550s_otkrytyĭ.jpg															Белый			
ЛС-00000019	Зеркальный шкаф Style Line Ирис 65/С			ООО СантехСлон	Style Line	Ирис	Ирис 65	5407	руб	8382	руб	65,0	16,0	83,0	65,0	17,8	  0,67   	  0,18   	  0,85   	картон	1	  17,8   	  0,103   	ДСП	ламинация	МДФ	пленка	подвесной	с дверками	1 год	Россия		iris_zsh_650C.jpg	iris_zsh_650C_otkrytyĭ.jpg															Белый			
ЛС-00000020	Зеркальный шкаф Style Line Ирис 75/С			ООО СантехСлон	Style Line	Ирис	Ирис 75	5834	руб	9041	руб	75,0	16,0	83,0	75,0	20,5	  0,77   	  0,18   	  0,85   	картон	1	  20,5   	  0,118   	ДСП	ламинация	МДФ	пленка	подвесной	с дверками	1 год	Россия		iris_zsh750s.jpg	iris_zsh750s_otkrytyĭ.jpg															Белый			
ЛС-00000195	Колонна Style Line Ирис 36			ООО СантехСлон	Style Line	Ирис	Ирис	7864	руб	12188	руб	36,0	30,0	191,0	36,0	32,5	  0,38   	  0,32   	  1,93   	картон	1	  32,5   	  0,235   	ДСП	ламинация	МДФ	пленка	напольный	с ящиками	1 год	Россия		iris_kolonna_360-2.jpg	iris_kolonna_360-2_otkrytaja.jpg															Белый			
ЛС-00000122	Зеркало-шкаф Style Line Камелия 60/С			ООО СантехСлон	Style Line	Камелия	Камелия 60	4822	руб	7478	руб	60,0	23,4	73,0	60,0	19,2	  0,62   	  0,25   	  0,75   	картон	1	  19,2   	  0,118   	ДСП	ламинация	ДСП	Зеркало	подвесной	с дверками	1 год	Россия		zsh_kamelija600s.jpg	zsh_kamelija600s_detali.jpg	zsh_kamelija600s_otkrytyĭ.jpg														Белый			
ЛС-00002283	Тумба "Канна 75" с раковиной Байкал-75, Люкс	ЛС-00000145	Умывальник Байкал 75	ООО СантехСлон	Style Line	Канна	Канна 75	10879	руб	16642	руб	75,0	33,0	85,0	75,0	24,0	  0,77   	  0,34   	  0,88   	картон	2	  24,0   	  0,230   	ДСП	ламинация	МДФ	пленка	напольный	с дверками	1 год	Россия		http://foto.santehslon.msk.ru/foto800/kanna-75/tumba-kanna-pod-rakovinu-bajkal-75_prjamo.jpg	http://foto.santehslon.msk.ru/foto800/kanna-75/tumba-kanna-pod-rakovinu-bajkal-75_sboku.jpg	http://foto.santehslon.msk.ru/foto800/kanna-75/tumba-kanna-pod-rakovinu-bajkal-75_otkrytaja.jpg	http://foto.santehslon.msk.ru/foto800/kanna-75/tumba-kanna-pod-rakovinu-bajkal-75_detali.jpg	http://foto.santehslon.msk.ru/foto800/kanna-75/tumba-kanna-pod-rakovinu-bajkal-75.jpg	http://foto.santehslon.msk.ru/foto800/kanna-75/shema-kanna-75-bajkal.jpg											Белый			
ЛС-00000297	Тумба с раковиной Style Line Канна 50 под умывальник Комо-50, Люкс	ЛС-00000154	Умывальник СОМО 50	ООО СантехСлон	Style Line	Канна	Канна 50	8262	руб	12668	руб	46,5	38,0	80,0	50,0	18,8	  0,49   	  0,40   	  0,82   	картон	2	  18,8   	  0,159   	МДФ	пленка	МДФ	пленка	напольный	с дверками	1 год	Россия		http://foto.santehslon.msk.ru/foto800/kanna/50/kanna_como50_otkrytaja.jpg	http://foto.santehslon.msk.ru/foto800/kanna/50/kanna_como50_rakovina.jpg	http://foto.santehslon.msk.ru/foto800/kanna/50/kanna_como50_bokovina.jpg														Белый			
ЛС-00000726	Тумба с раковиной Style Line Канна 60 под умывальник Комо 60, Люкс	ЛС-00000155	Умывальник СОМО 60	ООО СантехСлон	Style Line	Канна	Канна 60	8922	руб	13978	руб	57,0	43,5	84,0	60,0	20,3	  0,59   	  0,46   	  0,86   	картон	2	  20,3   	  0,231   	МДФ	пленка	МДФ	пленка	напольный	с дверками	1 год	Россия		http://foto.santehslon.msk.ru/foto800/kanna/60/kanna_como60.jpg	http://foto.santehslon.msk.ru/foto800/kanna/60/kanna_como60_otkrytaja.jpg	http://foto.santehslon.msk.ru/foto800/kanna/60/kanna_como60_rakovina.jpg														Белый			
ЛС-00000168	Тумба с раковиной Style Line Канна 90 под умывальник Эльбрус-90	ЛС-00000152	Умывальник Эльбрус 90	ООО СантехСлон	Style Line	Канна	Канна 90	11354	руб	17345	руб	86,8	34,0	80,0	90,0	25,3	  0,89   	  0,36   	  0,82   	картон	2	  25,3   	  0,262   	ДСП	ламинация	МДФ	пленка	напольный	с дверками	1 год	Россия		http://foto.santehslon.msk.ru/foto800/kanna/90/kanna_elbrus90.jpg	http://foto.santehslon.msk.ru/foto800/kanna/90/kanna_elbrus90_otkrytaja.jpg															Белый			
ЛС-00000293	Зеркальный шкаф Style Line Канна 50/С, Люкс			ООО СантехСлон	Style Line	Канна	Канна 50	5770	руб	8940	руб	50,0	15,5	86,0	50,0	14,8	  0,52   	  0,18   	  0,88   	картон	1	  14,8   	  0,080   	МДФ	пленка	МДФ	пленка	подвесной	с дверками	1 год	Россия		kanna_zsh500s_otkrytyĭ.jpg																Белый			
ЛС-00000294	Зеркальный шкаф Style Line Канна 60/С, Люкс			ООО СантехСлон	Style Line	Канна	Канна 60	6002	руб	9305	руб	60,0	15,5	86,0	60,0	16,9	  0,62   	  0,18   	  0,88   	картон	1	  16,9   	  0,095   	МДФ	пленка	МДФ	пленка	подвесной	с дверками	1 год	Россия		http://foto.santehslon.msk.ru/foto800/kanna/60/kanna_zsh600s_otkrytyi%cc%86.jpg	http://foto.santehslon.msk.ru/foto800/kanna/60/kanna_zsh600s_detali_ljuks.jpg															Белый			
